column1,column2
0.5495763450626673,-0.4333034069025602
-1.2708718068760398,0.2038227275274671
2.3890359573924624,0.5591092026145276
1.8434137583205328,0.8725415914304794
1.3634354909517044,1.154354338408924
0.8287659776048749,-0.4773817305753208
0.0151432782598642,-0.6642274433044227
0.4420740168667314,1.3601113662481714
1.048019743994952,-2.037075934972139
-0.6285697474757065,1.5700322805426723
-0.4444987442191827,-0.3023242420763079
-1.6691323590905318,-0.0045628289902962
-0.7718190777567552,-0.6823426011201539
1.661301730608154,-0.0481954855358129
-0.3342470911503676,1.2711382259809147
-0.3178469065105834,0.7708631014640396
0.3177670324371185,0.4926864838004052
-1.6122273071745234,0.0888730061317435
0.9453816900875672,-1.4456099724720826
1.266406855372875,-0.8441369135177398
0.3772962654604092,-0.3432012366311679
1.65135098647949,0.4576764544288389
-1.326831766135897,0.069652664518879
1.843715797751846,0.9835043063584652
-0.7307414032296535,0.4736273877275646
-1.27991973326313,0.0543505779385711
-0.237391961206669,2.2757612975672035
1.872005680472304,0.4062266850499283
-0.0194421408995481,-0.4319422016083722
-0.9325916565610812,1.85996700648693
-1.29494247447986,1.2004115484133984
-0.1051185047464137,1.816087790243815
-1.9949615715576487,-0.1109319356295101
-1.3001928415934398,0.9763091264811028
1.5430676518590838,-1.4528494590723608
1.3232638071512366,0.7840064109141683
-0.1284121465397082,-0.1577239582541034
-0.4656647712545464,-1.3550579555179325
0.0585089023068441,1.0326004040179766
2.3479969284503226,-1.810131324996016
0.4049755087705251,-1.912706517064219
0.9097381749598168,0.362476458805302
-0.2024575258315511,0.571347510326788
0.0608966071171603,0.9705238200132108
0.6471626967870439,0.7419630165294652
0.126094827824029,1.476658625429629
-1.8973769824886575,0.700242953362419
1.2805407616774638,-0.1322994439424626
-0.6151336777713305,-0.0736111157919063
2.111317641616252,-0.2822211889872109
0.6868485127659709,0.2954775244231833
0.070972415639746,-1.0973458685666584
0.4393271401034342,0.3409221985589535
-0.1084978885635131,-0.0864135068316134
-0.4864327660523606,0.2756351578874076
0.2075982612857199,0.2787230349706611
0.8849904671866655,-2.452264601315733
-0.4645297486449678,-0.901293818664668
-0.6222371649062791,-0.1086286640888555
-0.3554886409163597,-0.0554849582976737
0.9520110938466946,0.259389308999694
1.452550247462371,0.3023482903316427
0.3620139119424706,1.5162333229338962
0.5813141340357241,0.3124584810979474
-0.6297008572651128,-0.3130237082164405
0.8767546499523254,-1.5991234725374823
0.5517370104650744,-1.3685901155418572
-0.7101279579274838,0.5354918099752046
-1.787671611931782,1.060446814110468
-1.2205701042818544,1.5413709969181826
-0.6692027281812131,-0.8278930789157132
1.161937317746775,-0.3038644354309271
1.5528597758393257,0.2423336860831125
-0.4395178754742772,2.047398921130238
-0.4079153527712957,0.1148614682138955
0.2616230559724664,1.551262854732971
0.0121465090732253,0.1699729029073083
0.9309340839740792,1.153245186428456
-0.5231880935871098,1.026579846552078
0.9491429877809984,0.1660881325081512
-0.2392247978697551,-1.0203832472621548
0.8539747110678559,-0.2690944379289504
-0.2710404622885425,1.489045173884479
-0.6130946829083779,0.8778251684801136
1.9123176398399704,-0.4336503267718471
1.065227082546918,-0.3423086386243993
-1.792045100135215,-1.7308731037655674
-0.4467735117899077,1.444338791981811
1.2049229217785742,0.8860635602461532
-1.196660469213522,-0.1370778210418529
0.7706783295231111,0.2001344191734226
0.6670561034697914,-2.17086582813041
-0.6991465780919173,-0.4867144960427494
-0.0088170462458076,1.3344456408641356
-2.09001774863028,0.9815473767300812
1.7704315165667186,0.330700557063932
-0.3090925091969218,-0.0147182586349366
0.8038130513762585,0.7964054296963266
0.6138413414754245,-0.2813851065510864
1.357880788099988,-1.6646931961950078
